start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
10761,10794,1.65,"[1132, 68, 124]",5,17,25.382751247327153,6.47213595499958,7.395973876653344,2.1967292738134834,3.366811725422161,
10814,10830,0.8,"[1133, 68, 128]",4,22,30.259505053867652,5.82842712474619,3.3758314909482623,2.9020755044562963,1.1632472986193805,
10836,10849,0.65,"[1133, 68, 128]",2,4,15.89854065323141,3.0,3.3182033240303155,1.713515485182937,1.9364886706442923,
10856,10889,1.65,"[1133, 68, 128]",6,31,23.957069392484517,5.82842712474619,6.453301205738438,2.1799255410140215,2.9603310224699686,
10904,10905,0.05,"[1136, 69, 130]",2,11,20.53138753764188,1.4142135623730951,0.0,0.0,,
10910,10916,0.3,"[1136, 69, 130]",3,18,22.095179412196405,2.0,0.804628286671206,0.8214865428855739,,
10917,10923,0.3,"[1136, 69, 130]",2,15,18.53138753764188,1.0,0.08179894664875702,0.05285459564068949,,
10923,10939,0.8,"[1136, 69, 130]",3,9,16.73874286846618,3.23606797749979,3.670188310350688,2.51922482749835,1.4568720783826474,
10940,10974,1.7,"[1136, 69, 130]",5,45,35.89142354470562,4.82842712474619,5.989199250854597,3.8686892689127723,1.5481210390768232,
10992,11009,0.85,"[1136, 70, 130]",2,4,13.632846795003505,1.4142135623730951,1.0350665273345583,1.2134442378654324,0.8529988400252672,
11017,11165,7.4,"[1134, 66, 130]",6,1526,105.0412744822432,7.47213595499958,9.261953593675964,4.535097107131973,2.042283411993638,
11186,11187,0.05,"[1134, 65, 131]",2,2,6.63284688441047,1.4142135623730951,0.04659999847412166,0.4312817984470715,,
11196,11267,3.55,"[1132, 65, 131]",4,8,38.339185415964,4.650281539872885,5.376244615070248,2.3456688042776106,2.2919879418893307,
11284,11296,0.6,"[1132, 64, 131]",3,11,19.34218677960293,2.414213562373095,1.3432092435202274,1.2483227743300713,1.0760111656547147,
11318,11326,0.4,"[1131, 64, 128]",2,2,6.63284688441047,1.4142135623730951,1.498957096914806,1.1029046046479303,1.3590995001723687,
11326,11342,0.8,"[1131, 64, 128]",2,4,14.617939770806212,3.1622776601683795,4.094873018420032,3.265532789133654,1.253967815618352,
11344,11408,3.2,"[1131, 64, 128]",6,64,51.026123815607264,5.82842712474619,6.376864726467126,2.6812736409268436,2.3782968769509165,
11417,11419,0.1,"[1131, 64, 128]",2,2,3.5637918745545254,1.0,0.1274000148978497,0.1969604311116915,,
11442,11458,0.8,"[1133, 64, 128]",4,78,41.98458114825441,3.0,1.3013068690063792,1.3708261711459118,0.9492865663037207,
11467,11480,0.65,"[1133, 64, 128]",3,8,16.88413864546006,2.0,0.6672844807099281,0.6195440276059814,,
11489,11491,0.1,"[1133, 64, 128]",2,2,3.5637918745545254,1.0,0.12740001495221964,0.19696043119584977,,
11574,11616,2.1,"[1130, 69, 125]",8,394,58.61715332059029,7.82842712474619,9.567345662727032,5.12225341539059,1.8678001431909803,
11640,11676,1.8,"[1127, 72, 125]",5,121,51.259413834248754,5.242640687119286,6.3460278781032695,2.8461973726248444,2.2296513724383007,
11693,11694,0.05,"[1130, 69, 122]",3,5,18.64200319633239,2.8284271247461903,0.0,0.09999999110023562,,
11698,11703,0.25,"[1130, 69, 122]",4,16,27.026124402340464,5.650281539872885,1.2911430609265706,1.3155155034010717,0.9814730860932541,
11708,11724,0.8,"[1130, 69, 122]",2,3,14.617939770806212,3.1622776601683795,4.103883381087983,3.2129175897747806,1.2773073900646352,
11733,11736,0.15,,2,2,5.039962802470046,1.4142135623730951,0.3243604094220178,0.43190077412093436,,
11738,11741,0.15,,2,2,5.039962802470046,1.4142135623730951,0.3834819039006143,0.46418115924766856,,
11741,11742,0.05,,2,2,3.5637918745545254,1.0,0.11275877527454503,0.061566298451045214,,
11755,11758,0.15,"[1131, 69, 123]",2,2,5.039962802470046,1.4142135623730951,0.32434571509952503,0.4318812361292797,,
11758,11772,0.7,"[1132, 70, 120]",3,11,22.095179412196405,2.0,1.6286367064054987,1.418071628622029,1.1484869124615944,
11786,11796,0.5,"[1131, 69, 120]",2,8,18.53138753764188,1.0,0.4892337729259898,0.5905215353089558,,
11796,11798,0.1,"[1131, 69, 120]",2,2,3.5637918745545254,1.0,0.21857757714874124,0.181329959488717,,
11798,11806,0.4,"[1131, 69, 120]",3,3,7.127583749109051,2.0,1.039760647284123,0.9023274067144685,,
11813,11824,0.55,"[1131, 69, 120]",3,6,12.88479347272072,2.414213562373095,1.9355095754806357,1.670776707962652,1.1584489813966818,
11827,11830,0.15,"[1131, 69, 119]",2,1,0.0,1.0,0.33922553533189626,0.33955266449291116,,
11838,11839,0.05,"[1132, 69, 119]",2,8,17.632846817355244,1.0,0.0,0.0980000033886055,,
11840,11848,0.4,"[1132, 69, 119]",2,2,6.63284688441047,1.4142135623730951,1.584407833032349,1.1349150399245098,1.3960585394460343,
11848,11863,0.75,"[1132, 69, 119]",2,10,18.614724023582593,1.0,0.39463150993614315,0.48010195165911107,,
11907,11939,1.6,"[1131, 67, 119]",2,39,27.617939703750984,3.1622776601683795,3.910743970335281,3.1983001201656234,1.2227570344876715,
11947,11948,0.05,"[1131, 67, 119]",2,9,19.06193790133015,1.0,0.0,0.0,,
11948,11974,1.3,"[1131, 67, 119]",4,23,28.329485252220003,3.8284271247461903,3.2229163039176445,2.557391564067701,1.2602357609999237,
11983,11994,0.55,"[1131, 67, 119]",4,23,32.43636262398992,3.414213562373095,0.10294590449819775,0.1311143172385456,,
11994,12002,0.4,"[1131, 67, 119]",2,10,19.06193790133015,1.0,0.22387801263615312,0.19953391466925563,,
12002,12003,0.05,"[1131, 67, 119]",2,2,6.63284688441047,1.4142135623730951,0.01095381817780879,0.005980785419789333,,
12003,12025,1.1,"[1131, 67, 119]",4,15,22.81136276019585,3.414213562373095,3.2463360768640417,2.001846060082336,1.6216711872093301,
12039,12041,0.1,"[1130, 67, 120]",2,2,6.63284688441047,1.4142135623730951,0.43128177968577763,0.7682869578268646,,
12047,12048,0.05,"[1130, 67, 120]",2,1,0.0,1.0,0.030385532208190062,0.016590502512650724,,
12048,12060,0.6,"[1130, 67, 120]",2,2,9.321001598166195,1.4142135623730951,1.9141177924433823,1.821082904130886,1.051087673219851,
12063,12098,1.75,"[1130, 67, 120]",5,16,28.838641955297383,5.242640687119286,6.466464341472486,2.9497709184531655,2.1921920448193464,
12123,12124,0.05,"[1130, 65, 120]",2,2,9.321001598166195,1.4142135623730951,0.0,0.0,,
12130,12138,0.4,"[1130, 65, 120]",2,2,9.321001598166195,1.4142135623730951,1.0676415816587574,0.9455116316363287,,
12159,12165,0.3,"[1129, 65, 122]",3,3,7.127583749109051,2.0,0.8433545479152451,0.9199129015499922,,
12165,12169,0.2,"[1129, 65, 122]",2,2,3.5637918745545254,1.0,0.7682189706437119,0.8777715490462638,,
12176,12187,0.55,"[1128, 67, 122]",2,3,6.63284688441047,1.4142135623730951,1.7007770869808863,1.0745571073471698,1.5827703109979023,
12196,12200,0.2,"[1128, 67, 120]",4,34,31.94673137405087,3.414213562373095,0.43023140850114094,0.5346854475468652,,
12200,12202,0.1,"[1128, 67, 120]",2,8,18.13284649325501,1.4142135623730951,0.2903447381876987,0.39924875639799284,,
12202,12206,0.2,"[1128, 67, 120]",4,8,13.76043063351952,3.414213562373095,1.0017774484772315,0.5552833075511381,,
12206,12208,0.1,"[1128, 67, 120]",2,2,3.5637918745545254,1.0,0.27440757579421915,0.27517050513355934,,
12215,12219,0.2,"[1128, 67, 120]",2,2,3.5637918745545254,1.0,0.5593007738547867,0.6875781695064027,,
12219,12234,0.75,"[1128, 67, 120]",3,4,10.196638758964996,2.414213562373095,3.063225807939854,2.0178645271422266,1.5180532522062353,
12261,12268,0.35,"[1128, 66, 120]",3,3,7.127583749109051,2.0,1.0340557538794848,1.0247830406008211,1.009048464807953,
12271,12275,0.2,"[1127, 67, 119]",3,4,7.127583749109051,2.0,0.5781682203066367,0.6958411521258135,,
12285,12304,0.95,"[1127, 66, 119]",5,12,20.01237722182977,4.414213562373095,3.507561245656808,2.2941048951763574,1.5289454518979906,
12310,12311,0.05,"[1127, 66, 119]",2,2,3.5637918745545254,1.0,0.0,0.0,,
12311,12317,0.3,"[1127, 66, 119]",3,3,7.127583749109051,2.0,1.0805512716538486,1.2242694485232926,0.8826090310080056,
12331,12332,0.05,"[1127, 69, 119]",4,55,33.79708130646282,4.242640687119286,0.0,0.0,,
12332,12340,0.4,"[1127, 69, 119]",2,2,6.63284688441047,1.4142135623730951,1.436232219836011,1.3119881908562114,1.0946990451939336,
12345,12403,2.9,"[1127, 69, 119]",3,29,27.16423442205235,2.8284271247461903,4.179952636327365,2.1947963459640034,1.904483139865734,
12420,12425,0.25,"[1124, 68, 122]",3,4,7.127583749109051,2.0,0.8140544157153273,0.9523200874458846,,
12426,12427,0.05,"[1124, 68, 122]",2,3,3.5637918745545254,1.0,0.0759461296961692,0.0414665916306248,,
12428,12429,0.05,"[1124, 68, 122]",2,3,3.5637918745545254,1.0,0.02264076165996616,0.012361857302296256,,
12435,12439,0.2,"[1124, 68, 122]",2,2,3.5637918745545254,1.0,0.5592883372421766,0.687562948827132,,
12459,12470,0.55,"[1123, 70, 123]",3,7,11.672809686880516,2.8284271247461903,2.559185622795865,2.2918467877046456,1.1166477779079496,
12493,12507,0.7,"[1123, 71, 123]",2,11,19.06193790133015,1.0,1.426829260725519,1.270067771886217,1.1234276566253554,
12523,12547,1.2,"[1122, 71, 124]",3,41,43.901095808653004,4.16227766016838,4.590623512304585,3.424560222237169,1.3405001560479668,
12548,12564,0.8,"[1122, 71, 124]",4,170,90.2247129766139,3.8284271247461903,1.912729402486476,1.2520462778197292,1.5276826714562324,
12568,12569,0.05,"[1122, 71, 124]",3,17,38.2238758026603,2.0,0.005724899845295905,0.0031257956785788036,,
12569,12591,1.1,"[1122, 71, 124]",3,9,30.515693496409092,2.414213562373095,1.8114965415908122,1.5778715651110111,1.1480633669086777,
12601,12619,0.9,"[1122, 71, 124]",3,13,25.69478478574062,2.414213562373095,3.1669972667534285,2.362246257812953,1.340671937262604,
12636,12659,1.15,"[1124, 70, 124]",3,17,33.91423437176093,2.0,1.4426615508474951,1.1750193101130961,1.2277768870952754,
12667,12673,0.3,"[1124, 70, 124]",3,7,22.154686501952405,2.414213562373095,0.954578297500763,1.0307998687085045,0.9260558974427887,
12684,12735,2.55,"[1122, 71, 125]",7,209,60.49182485393884,10.22677276241436,11.694512905532227,4.82437004961538,2.424049727790795,
12737,12746,0.45,"[1122, 71, 125]",7,1092,136.86560850080224,6.414213562373095,1.9929361567666943,1.1813511345365368,1.6869972851455004,
12752,12758,0.3,"[1122, 71, 125]",5,163,61.32051449457008,4.414213562373095,1.251907075931702,1.2225214341181345,1.0240369133771179,
12762,12772,0.5,"[1122, 67, 124]",2,19,29.283156037846794,1.0,0.7119122506212187,0.7067103794010015,,
12829,12833,0.2,"[1122, 67, 127]",2,2,3.5637918745545254,1.0,0.36234034030703555,0.5606022442184262,,
12835,12837,0.1,"[1122, 67, 127]",2,2,3.5637918745545254,1.0,0.3174851986641409,0.2926151383919699,,
12843,12844,0.05,"[1122, 67, 128]",2,2,3.5637918745545254,1.0,0.0,0.0,,
12847,12851,0.2,"[1122, 67, 128]",2,2,3.5637918745545254,1.0,0.36234043936579213,0.5471640313168568,,
12853,12857,0.2,"[1122, 67, 128]",2,2,3.5637918745545254,1.0,0.5926487677047694,0.6605809841944549,,
12874,12902,1.4,"[1123, 70, 127]",5,249,60.4190552148567,4.0,4.51618097521248,2.6738388355951175,1.6890251256326418,
12938,12939,0.05,"[1123, 71, 129]",2,4,19.06193790133015,1.0,0.0,0.0,,
12940,12953,0.65,"[1123, 71, 129]",2,13,29.283156037846794,1.0,0.7082538562085496,0.7082537353345173,,
12953,12964,0.55,"[1123, 71, 129]",3,12,22.625729775884675,2.0,1.8518668545482007,1.4330710941659905,1.292236555525487,
12992,12993,0.05,"[1122, 71, 128]",2,4,18.53138753764188,1.0,0.0,0.0,,
13002,13009,0.35,"[1122, 72, 128]",2,2,6.63284688441047,1.4142135623730951,1.4822365058266398,1.3643576704692197,1.0863987779076143,
13027,13028,0.05,"[1122, 71, 130]",2,12,18.53138753764188,1.0,0.0,0.0,,
13038,13052,0.7,"[1122, 71, 130]",2,12,18.53138753764188,1.0,0.6885179535260146,0.7973283915458929,,
13058,13066,0.4,"[1120, 72, 129]",3,7,12.88479347272072,2.414213562373095,1.2975609944656867,1.1654280915721749,1.1133771391379996,
13077,13097,1.0,"[1120, 72, 129]",4,5,16.255167498218103,4.23606797749979,4.5459803075130205,2.958731812275569,1.5364624426763083,
13123,13138,0.75,"[1119, 72, 129]",3,17,24.095179412196405,2.414213562373095,2.543818771062484,1.8512265517480206,1.3741261266269562,
13139,13147,0.4,"[1119, 72, 129]",2,3,9.321001598166195,1.4142135623730951,1.244056389156265,1.2672845512807587,0.9816709182629754,
13163,13166,0.15,"[1120, 71, 130]",2,2,3.5637918745545254,1.0,0.3243557124978938,0.4318945303152865,,
13168,13181,0.65,"[1120, 71, 130]",4,15,19.742307750339904,3.0,1.5434372291669718,1.4556234896483735,1.0603272344415182,
13191,13198,0.35,"[1119, 72, 131]",2,2,6.63284688441047,1.4142135623730951,1.4822364970231041,1.3643576628821257,1.086398777496486,
13217,13221,0.2,"[1122, 72, 131]",2,2,3.5637918745545254,1.0,0.5593008197430249,0.6875782691544344,,
13226,13227,0.05,"[1120, 71, 132]",3,8,14.360964400636242,2.8284271247461903,0.006224634266069012,0.1013986544631655,,
13236,13250,0.7,"[1120, 71, 132]",3,8,14.360964400636242,2.8284271247461903,2.678670807780076,2.411532831678282,1.1107751769300533,
13297,13300,0.15,"[1118, 72, 131]",2,2,6.63284688441047,1.4142135623730951,0.772407898946843,1.0291475860390222,0.7505317113162384,
13308,13356,2.4,"[1122, 71, 132]",4,59,36.63031699263598,7.738768882709854,10.225056543726955,4.543202011895613,2.250627754820137,
13362,13409,2.35,"[1122, 71, 132]",7,43,46.80943973283087,11.15298244508295,11.50428008267781,4.8755896561140855,2.3595669229979634,
13439,13511,3.6,"[1119, 70, 131]",8,437,72.58957174433687,10.65685424949238,14.012179110380261,5.790437766765652,2.4198825157578723,
13521,13533,0.6,,2,22,29.283156037846794,1.0,0.7838840589793833,0.7144533365059108,,
13535,13536,0.05,,6,34,40.11033262134283,7.8863495173726745,0.1274000099790608,0.0695604135282035,,
13537,13540,0.15,,4,13,29.913693862377833,5.47213595499958,0.503153556189526,0.4290486906881239,,
13540,13564,1.2,,3,12,26.349901987823305,4.47213595499958,5.721879618432989,4.1904461476142165,1.365458334714712,
13565,13568,0.15,"[1121, 65, 131]",2,2,3.5637918745545254,1.0,0.32436043937037873,0.43190084504732784,,
13569,13570,0.05,"[1121, 65, 131]",2,2,3.5637918745545254,1.0,0.058717068319814804,0.032059523026452263,,
13571,13572,0.05,"[1121, 65, 131]",2,2,3.5637918745545254,1.0,0.017504501605644457,0.009557458986668509,,
13606,13610,0.2,"[1122, 66, 130]",2,2,3.5637918745545254,1.0,0.5593005061705384,0.687577866422172,,
13613,13622,0.45,,2,2,6.63284688441047,1.4142135623730951,1.6455771665039043,0.875914028079377,,
13626,13636,0.5,"[1120, 67, 130]",2,3,6.63284688441047,1.4142135623730951,1.6182891990630401,1.0641766369429797,1.5206960413187032,
13638,13639,0.05,"[1122, 66, 129]",2,1,0.0,1.0,0.01614441628312558,0.008814852314451045,,
13643,13646,0.15,"[1122, 66, 129]",2,1,0.0,1.0,0.3243604379497327,0.43190084315562666,,
13648,13650,0.1,"[1122, 66, 129]",2,2,6.63284688441047,1.4142135623730951,0.5077464665135965,0.7895569683791388,,
13665,13666,0.05,"[1123, 66, 131]",3,3,12.88479347272072,2.414213562373095,0.0,0.0,,
13666,13669,0.15,"[1123, 66, 131]",4,22,29.079485548380564,3.0,0.3243554599676312,0.406071847038369,,
13675,13691,0.8,"[1123, 66, 131]",3,3,12.88479347272072,2.414213562373095,2.8640775607647857,1.7681810856057554,1.6197874663858824,
13695,13715,1.0,"[1123, 66, 133]",4,34,21.429807726241933,3.0,2.0751451863889674,1.8845101476350674,1.1011589345873962,
13726,13738,0.6,,3,3,10.196638758964996,2.414213562373095,2.365120454307311,1.8398479611702272,1.2854977716761915,
13744,13748,0.2,"[1121, 65, 133]",2,3,3.5637918745545254,1.0,0.5592512453207603,0.679645685302304,,
13753,13767,0.7,"[1121, 65, 133]",5,7,15.324222508074048,4.0,0.603184000015419,0.28014964652522384,,
13770,13775,0.25,"[1121, 65, 133]",2,2,3.5637918745545254,1.0,0.3503639010881905,0.41109483009274184,,
13783,13784,0.05,"[1121, 64, 132]",2,2,3.5637918745545254,1.0,0.07900402045298577,0.04313620017769556,,
13785,13788,0.15,"[1121, 64, 132]",2,2,3.5637918745545254,1.0,0.17079938435296715,0.22056708173626705,,
13792,13812,1.0,"[1121, 64, 132]",4,182,50.89740319375155,3.0,1.018228697496985,0.9326133844920927,,
13812,13813,0.05,"[1121, 64, 132]",2,7,9.321001598166195,1.4142135623730951,0.01969376177008896,0.017724189092195836,,
13842,13845,0.15,"[1121, 65, 134]",2,10,15.632846795003507,1.0,0.19696042225239688,0.1938607896403154,,
13853,13885,1.6,"[1120, 68, 134]",4,130,44.85672268707077,3.414213562373095,5.910251653580023,2.4118536395262167,2.450501786974532,
13927,13928,0.05,"[1121, 68, 134]",2,26,29.283156037846794,1.0,0.0,0.09999999140002036,,
13929,13941,0.6,"[1121, 68, 134]",2,26,29.283156037846794,1.0,0.7987878443725582,0.7425842770984187,,
13942,13952,0.5,"[1121, 68, 134]",2,33,29.283156037846794,1.0,0.8571694949536866,0.7591694913844438,,
13991,14000,0.45,,3,19,25.69478478574062,2.414213562373095,1.4933588714959958,1.006211757732386,1.4841397548975694,
14005,14033,1.4,"[1120, 69, 136]",4,30,26.059744466632374,4.650281539872885,5.756254475810262,3.506573846445988,1.6415608876009808,
14051,14053,0.1,"[1121, 65, 136]",2,2,3.5637918745545254,1.0,0.12739745504238234,0.19695647357486978,,
14056,14057,0.05,"[1121, 65, 136]",2,2,3.5637918745545254,1.0,0.1387196203655654,0.07574092151726795,,
14058,14059,0.05,"[1121, 65, 136]",2,2,3.5637918745545254,1.0,0.04135454795191449,0.022579585804312522,,
14075,14076,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14077,14078,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14079,14080,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14081,14082,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14085,14086,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14087,14088,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14089,14090,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14091,14092,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14093,14094,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14095,14096,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14097,14098,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14099,14100,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14101,14102,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14103,14104,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14105,14106,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14107,14108,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14109,14110,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14111,14112,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14113,14114,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14115,14116,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14117,14118,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14119,14120,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14123,14124,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14125,14126,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14127,14128,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14129,14130,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14131,14132,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14133,14134,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14135,14136,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14137,14138,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14139,14140,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14141,14142,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14143,14144,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14145,14146,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14147,14148,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14149,14150,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14151,14152,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14155,14156,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14157,14158,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14161,14162,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14163,14164,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14165,14166,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14167,14168,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14169,14170,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14171,14172,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14173,14174,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14175,14176,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14177,14178,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14179,14180,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14181,14182,0.05,"[1121, 65, 137]",2,3,3.5637918745545254,1.0,0.0,0.0,,
14188,14218,1.5,"[1121, 64, 136]",5,56,26.78548632238531,6.576491222541475,7.376252960401235,5.070655982028931,1.454694025101218,
14225,14226,0.05,"[1121, 64, 136]",6,31,60.51116007762053,5.414213562373095,0.0,0.0,,
14226,14234,0.4,"[1121, 64, 136]",4,4,10.691375623663577,3.0,1.631697098545725,1.7826550512791608,0.9153184725081196,
14234,14237,0.15,"[1121, 64, 136]",2,2,3.5637918745545254,1.0,0.6028184437065578,0.5839385886510458,,
14237,14260,1.15,"[1121, 64, 136]",4,16,52.44607635121247,3.414213562373095,0.5652683358576253,0.4331498270519343,,
14321,14323,0.1,"[1121, 64, 134]",2,5,19.06193790133015,1.0,0.0,0.0,,
14427,14429,0.1,"[1121, 62, 135]",2,18,48.283155255535874,1.0,0.12739814632716684,0.1969575423012675,,
14462,14471,0.45,"[1122, 62, 133]",3,13,45.846947845346094,2.0,0.9918910810277161,0.9611934657816903,,
14504,14510,0.3,"[1121, 62, 133]",3,6,27.196637976654074,2.0,0.9591636678837187,0.979785709836503,,
14542,14548,0.3,"[1121, 62, 132]",3,14,45.846947845346094,2.0,0.6387264724223003,0.6726744617918756,,
14552,14553,0.05,"[1121, 62, 132]",21,9706,241.1992751601046,33.22405025694842,0.030828631242347564,0.016832434613441624,,
14554,14555,0.05,"[1121, 62, 132]",20,5680,210.52106903317986,32.052477381694615,0.04713910420488923,0.02573795388545287,,
14559,14560,0.05,"[1121, 62, 132]",20,2213,170.00833865193997,29.63826381932152,0.029400003451872447,0.016052403749240596,,
14561,14562,0.05,"[1121, 62, 132]",20,2213,170.00833865193997,29.63826381932152,0.4200914274705609,0.3332343568300949,,
14574,14579,0.25,"[1121, 62, 132]",23,2662,177.55763810705557,30.87433179682131,1.2491870787446828,0.8322033533667508,,
14584,14610,1.3,"[1120, 62, 131]",22,2529,158.3957002057254,29.87433179682131,5.559473449555831,3.46098486595424,1.6063270036932131,
14618,14664,2.3,"[1120, 62, 131]",18,9467,200.5254938040614,27.224050256948424,10.538651307353993,6.640102707627771,1.5871217316033066,
14665,14737,3.6,"[1120, 62, 131]",12,289,82.83399686591368,16.05519988716055,17.29334122300136,9.833590634457247,1.7585988542582691,
14738,14820,4.1,"[1120, 62, 131]",8,869,100.31047875956232,9.478708664619075,13.166435735945267,7.480830452690057,1.7600232780587488,
