start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
2300,2322,1.1,"[1125, 71, 119]",4,139,52.522811082347495,5.0,5.261499512184729,3.1603818924825458,1.664830293041488,
2329,2337,0.4,"[1125, 71, 119]",2,9,19.06193790133015,1.0,1.3041552615884788,1.256097181078487,1.0382598426570222,
2369,2370,0.05,"[1128, 72, 120]",2,10,20.53138753764188,1.4142135623730951,0.0,0.0,,
2375,2378,0.15,"[1128, 72, 120]",2,2,5.039962802470046,1.4142135623730951,0.3243604376550318,0.43190084276319085,,
2379,2422,2.15,"[1128, 72, 120]",2,10,20.53138753764188,1.4142135623730951,2.51878394679866,1.1317897113606588,2.2254875808780157,
2431,2432,0.05,"[1129, 72, 120]",2,3,15.38284683411905,1.0,0.0,0.09800000115609396,,
2433,2453,1.0,"[1129, 72, 120]",2,3,15.38284683411905,1.0,0.28306511673773777,0.2198968183243555,,
2453,2456,0.15,"[1129, 72, 120]",2,12,27.071001458467812,1.4142135623730951,0.0,0.0,,
2457,2458,0.05,"[1129, 72, 120]",3,36,41.557797760975475,3.23606797749979,0.0,0.0,,
2459,2460,0.05,"[1129, 72, 120]",7,101,53.36905986110216,11.048627177541054,0.09800000173423314,0.05350800716201375,,
2461,2517,2.8,"[1129, 72, 120]",7,101,53.36905986110216,11.048627177541054,13.266197498664617,5.479232762626843,2.421177941034314,
2519,2612,4.65,"[1129, 72, 120]",9,354,65.70410153714766,13.05519988716055,20.349402623975205,5.2798560903979945,3.854158574697302,
2621,2623,0.1,"[1129, 72, 120]",2,2,3.5637918745545254,1.0,0.12740001115951277,0.19696042533228506,,
2639,2642,0.15,"[1129, 72, 119]",3,6,23.19663869190977,2.414213562373095,0.0,0.0,,
2642,2651,0.45,"[1128, 70, 120]",2,3,12.614724001230854,1.0,0.07840000152587834,0.2336320060424839,,
2661,2687,1.3,"[1129, 72, 118]",4,13,31.797081306462818,3.8284271247461903,4.374026971232921,2.3631691992205557,1.8509156994241491,
2695,2696,0.05,"[1129, 74, 120]",2,10,19.06193790133015,1.0,0.01634713417397081,0.10699288922193413,,
2699,2701,0.1,"[1129, 74, 120]",2,2,3.5637918745545254,1.0,0.1537311138226479,0.2107441306773683,,
2705,2722,0.85,"[1129, 74, 120]",2,10,19.06193790133015,1.0,1.4839277033579508,1.2794273578045838,1.1598374024956575,
2735,2737,0.1,"[1128, 74, 120]",3,3,10.196638758964996,2.414213562373095,0.43128179860151633,0.7682869832061889,,
2745,2748,0.15,"[1128, 74, 120]",3,3,7.127583749109051,2.0,0.3587649223759461,0.44261175872679714,,
2749,2750,0.05,"[1128, 74, 120]",4,50,33.302534675965475,4.23606797749979,0.1869656031423449,0.10208323117295025,,
2750,2751,0.05,"[1128, 74, 120]",3,40,29.73874280141095,3.23606797749979,0.10208323117295025,0.055737450694413056,,
2753,2754,0.05,"[1128, 74, 120]",7,155,51.2261310851179,10.812559200041264,0.1087253406237981,0.0593640428759001,,
2758,2759,0.05,"[1128, 74, 120]",7,558,75.28027891431435,12.974836860209644,0.13262749009916003,0.07241461800529589,,
2761,2824,3.15,"[1128, 74, 120]",7,500,71.8594158157441,11.974836860209644,3.911511198941366,3.1743899491450382,1.2322087902259322,
2825,2875,2.5,"[1128, 74, 120]",6,164,58.684464821832435,9.738768882709854,0.0,0.0,,
2876,2926,2.5,"[1128, 74, 120]",6,164,58.684464821832435,9.738768882709854,0.0,0.0,,
2948,2950,0.1,"[1129, 72, 116]",2,2,3.5637918745545254,1.0,0.1274000115144494,0.19696042588096682,,
2978,2999,1.05,"[1129, 71, 116]",3,25,28.178515182881423,2.0,0.9161630438653544,,,True
